ID,IS_HCP
130582,0
130583,1
130584,1
130585,1
130586,1
130587,1
130588,1
130589,0
130590,0
130591,1
130592,1
130593,0
130594,0
130595,1
130596,1
130597,0
130598,0
130599,0
130600,0
130601,1
130602,0
130603,1
130604,1
130605,0
130606,0
130607,0
130608,1
130609,0
130610,0
130611,0
130612,0
130613,0
130614,0
130615,0
130616,1
130617,0
130618,1
130619,1
130620,1
130621,0
130622,0
130623,0
130624,0
130625,1
130626,0
130627,0
130628,1
130629,0
130630,1
130631,0
130632,1
130633,0
130634,0
130635,0
130636,1
130637,1
130638,1
130639,0
130640,1
130641,0
130642,0
130643,0
130644,0
130645,1
130646,0
130647,0
130648,1
130649,0
130650,0
130651,1
130652,0
130653,1
130654,1
130655,0
130656,0
130657,0
130658,0
130659,1
130660,1
130661,0
130662,0
130663,1
130664,1
130665,1
130666,0
130667,0
130668,0
130669,1
130670,1
130671,0
130672,1
130673,0
130674,0
130675,0
130676,0
130677,0
130678,0
130679,0
130680,0
130681,0
130682,0
130683,0
130684,1
130685,0
130686,1
130687,0
130688,0
130689,1
130690,0
130691,0
130692,1
130693,0
130694,0
130695,1
130696,1
130697,0
130698,0
130699,0
130700,1
130701,0
130702,0
130703,1
130704,1
130705,0
130706,0
130707,0
130708,1
130709,1
130710,1
130711,0
130712,1
130713,1
130714,0
130715,1
130716,1
130717,1
130718,1
130719,1
130720,0
130721,0
130722,0
130723,0
130724,0
130725,0
130726,0
130727,1
130728,0
130729,1
130730,0
130731,0
130732,1
130733,0
130734,0
130735,0
130736,0
130737,0
130738,0
130739,1
130740,0
130741,1
130742,1
130743,1
130744,0
130745,1
130746,1
130747,1
130748,0
130749,1
130750,0
130751,0
130752,0
130753,0
130754,1
130755,1
130756,0
130757,0
130758,0
130759,1
130760,1
130761,0
130762,1
130763,0
130764,0
130765,1
130766,0
130767,0
130768,1
130769,0
130770,0
130771,1
130772,1
130773,0
130774,0
130775,1
130776,1
130777,1
130778,1
130779,0
130780,0
130781,1
130782,1
130783,0
130784,0
130785,0
130786,0
130787,1
130788,0
130789,0
130790,1
130791,0
130792,0
130793,1
130794,1
130795,1
130796,0
130797,0
130798,0
130799,0
130800,1
130801,0
130802,0
130803,1
130804,0
130805,0
130806,0
130807,0
130808,0
130809,0
130810,1
130811,0
130812,0
130813,1
130814,0
130815,0
130816,0
130817,0
130818,1
130819,1
130820,0
130821,1
130822,0
130823,0
130824,1
130825,1
130826,1
130827,1
130828,1
130829,0
130830,0
130831,0
130832,0
130833,0
130834,0
130835,0
130836,1
130837,0
130838,1
130839,0
130840,1
130841,0
130842,1
130843,0
130844,0
130845,0
130846,1
130847,0
130848,0
130849,0
130850,0
130851,1
130852,0
130853,0
130854,1
130855,1
130856,1
130857,1
130858,1
130859,0
130860,0
130861,0
130862,0
130863,0
130864,1
130865,1
130866,0
130867,0
130868,0
130869,0
130870,0
130871,1
130872,1
130873,1
130874,1
130875,1
130876,0
130877,1
130878,1
130879,0
130880,0
130881,0
130882,1
130883,0
130884,1
130885,0
130886,1
130887,1
130888,0
130889,1
130890,0
130891,0
130892,0
130893,1
130894,0
130895,1
130896,0
130897,1
130898,0
130899,0
130900,0
130901,0
130902,0
130903,0
130904,1
130905,1
130906,0
130907,0
130908,0
130909,1
130910,0
130911,0
130912,0
130913,1
130914,1
130915,0
130916,0
130917,0
130918,0
130919,1
130920,0
130921,0
130922,0
130923,0
130924,0
130925,0
130926,0
130927,0
130928,1
130929,1
130930,0
130931,1
130932,0
130933,0
130934,0
130935,0
130936,0
130937,0
130938,1
130939,0
130940,0
130941,1
130942,1
130943,1
130944,1
130945,0
130946,0
130947,1
130948,0
130949,0
130950,1
130951,0
130952,0
130953,1
130954,0
130955,0
130956,0
130957,0
130958,1
130959,1
130960,0
130961,0
130962,0
130963,1
130964,0
130965,1
130966,0
130967,0
130968,1
130969,1
130970,0
130971,1
130972,0
130973,0
130974,0
130975,1
130976,1
130977,0
130978,0
130979,0
130980,0
130981,1
130982,0
130983,0
130984,0
130985,0
130986,1
130987,1
130988,1
130989,0
130990,0
130991,0
130992,1
130993,0
130994,1
130995,0
130996,0
130997,1
130998,1
130999,1
131000,0
131001,0
131002,1
131003,0
131004,0
131005,0
131006,0
131007,0
131008,1
131009,1
131010,1
131011,1
131012,0
131013,0
131014,0
131015,0
131016,0
131017,0
131018,0
131019,0
131020,1
131021,0
131022,1
131023,1
131024,0
131025,1
131026,1
131027,0
131028,0
131029,1
131030,0
131031,0
131032,1
131033,1
131034,0
131035,1
131036,0
131037,1
131038,1
131039,0
131040,0
131041,0
131042,0
131043,0
131044,1
131045,1
131046,0
131047,1
131048,1
131049,0
131050,0
131051,1
131052,1
131053,1
131054,1
131055,1
131056,0
131057,0
131058,0
131059,0
131060,1
131061,1
131062,0
131063,1
131064,0
131065,1
131066,0
131067,1
131068,0
131069,0
131070,1
131071,0
131072,0
131073,1
131074,1
131075,0
131076,0
131077,0
131078,0
131079,1
131080,0
131081,0
131082,0
131083,0
131084,0
131085,0
131086,1
131087,1
131088,0
131089,0
131090,1
131091,1
131092,0
131093,1
131094,1
131095,0
131096,0
131097,0
131098,1
131099,0
131100,0
131101,0
131102,0
131103,0
131104,1
131105,1
131106,0
131107,0
131108,0
131109,0
131110,0
131111,1
131112,1
131113,1
131114,0
131115,0
131116,0
131117,0
131118,1
131119,1
131120,0
131121,0
131122,0
131123,0
131124,0
131125,0
131126,0
131127,0
131128,0
131129,0
131130,0
131131,0
131132,0
131133,1
131134,0
131135,1
131136,1
131137,0
131138,0
131139,0
131140,1
131141,0
131142,0
131143,1
131144,1
131145,0
131146,0
131147,0
131148,0
131149,0
131150,1
131151,0
131152,0
131153,1
131154,0
131155,1
131156,1
131157,0
131158,0
131159,0
131160,1
131161,1
131162,1
131163,0
131164,1
131165,0
131166,0
131167,1
131168,0
131169,0
131170,1
131171,1
131172,0
131173,1
131174,0
131175,0
131176,0
131177,1
131178,0
131179,0
131180,0
131181,0
131182,1
131183,0
131184,0
131185,1
131186,0
131187,1
131188,0
131189,1
131190,1
131191,0
131192,1
131193,0
131194,1
131195,0
131196,0
131197,0
131198,1
131199,1
131200,0
131201,1
131202,1
131203,0
131204,0
131205,0
131206,0
131207,0
131208,0
131209,0
131210,1
131211,1
131212,1
131213,0
131214,1
131215,0
131216,1
131217,0
131218,0
131219,1
131220,0
131221,1
131222,1
131223,1
131224,0
131225,0
131226,1
131227,0
131228,0
131229,0
131230,0
131231,0
131232,0
131233,1
131234,0
131235,0
131236,0
131237,0
131238,0
131239,1
131240,1
131241,1
131242,1
131243,0
131244,1
131245,0
131246,0
131247,0
131248,0
131249,0
131250,0
131251,1
131252,0
131253,0
131254,0
131255,0
131256,1
131257,1
131258,0
131259,0
131260,1
131261,1
131262,0
131263,1
131264,0
131265,1
131266,1
131267,1
131268,1
131269,0
131270,0
131271,0
131272,0
131273,0
131274,0
131275,0
131276,1
131277,0
131278,0
131279,1
131280,0
131281,1
131282,0
131283,0
131284,0
131285,0
131286,0
131287,1
131288,1
131289,0
131290,0
131291,0
131292,0
131293,1
131294,0
131295,0
131296,0
131297,0
131298,0
131299,1
131300,0
131301,1
131302,0
131303,0
131304,0
131305,0
131306,1
131307,0
131308,0
131309,1
131310,1
131311,1
131312,0
131313,0
131314,0
131315,1
131316,0
131317,1
131318,1
131319,0
131320,1
131321,1
131322,0
131323,0
131324,0
131325,0
131326,0
131327,0
131328,0
131329,0
131330,0
131331,1
131332,0
131333,0
131334,0
131335,1
131336,0
131337,0
131338,0
131339,1
131340,0
131341,1
131342,0
131343,0
131344,1
131345,0
131346,1
131347,0
131348,1
131349,0
131350,0
131351,0
131352,0
131353,1
131354,0
131355,1
131356,0
131357,1
131358,0
131359,0
131360,0
131361,0
131362,0
131363,0
131364,0
131365,0
131366,0
131367,0
131368,0
131369,1
131370,0
131371,0
131372,0
131373,0
131374,1
131375,0
131376,0
131377,1
131378,0
131379,1
131380,0
131381,0
131382,1
131383,1
131384,0
131385,0
131386,0
131387,0
131388,0
131389,0
131390,1
131391,0
131392,1
131393,0
131394,0
131395,0
131396,0
131397,0
131398,0
131399,1
131400,0
131401,0
131402,0
131403,0
131404,0
131405,0
131406,0
131407,0
131408,0
131409,0
131410,0
131411,1
131412,1
131413,0
131414,1
131415,0
131416,1
131417,1
131418,0
131419,0
131420,0
131421,1
131422,1
131423,0
131424,1
131425,0
131426,1
131427,1
131428,0
131429,1
131430,0
131431,1
131432,1
131433,0
131434,1
131435,1
131436,1
131437,0
131438,0
131439,0
131440,0
131441,1
131442,0
131443,1
131444,0
131445,1
131446,1
131447,1
131448,1
131449,0
131450,1
131451,1
131452,0
131453,1
131454,0
131455,0
131456,1
131457,0
131458,1
131459,1
131460,0
131461,1
131462,1
131463,0
131464,1
131465,0
131466,0
131467,1
131468,0
131469,0
131470,0
131471,0
131472,0
131473,1
131474,0
131475,1
131476,1
131477,0
131478,1
131479,0
131480,0
131481,1
131482,0
131483,1
131484,0
131485,0
131486,0
131487,0
131488,1
131489,1
131490,1
131491,0
131492,0
131493,0
131494,0
131495,0
131496,1
131497,0
131498,0
131499,1
131500,1
131501,1
131502,0
131503,1
131504,0
131505,0
131506,0
131507,0
131508,0
131509,0
131510,0
131511,1
131512,1
131513,0
131514,0
131515,0
131516,0
131517,0
131518,0
131519,0
131520,0
131521,0
131522,0
131523,0
131524,0
131525,1
131526,0
131527,0
131528,1
131529,1
131530,0
131531,0
131532,0
131533,1
131534,0
131535,1
131536,1
131537,1
131538,0
131539,1
131540,1
131541,0
131542,0
131543,1
131544,1
131545,0
131546,0
131547,0
131548,0
131549,1
131550,0
131551,0
131552,1
131553,0
131554,0
131555,1
131556,0
131557,1
131558,1
131559,0
131560,1
131561,0
131562,0
131563,1
131564,0
131565,0
131566,0
131567,0
131568,1
131569,1
131570,0
131571,1
131572,0
131573,0
131574,1
131575,0
131576,1
131577,0
131578,0
131579,0
131580,0
131581,1
131582,1
131583,0
131584,0
131585,0
131586,1
131587,0
131588,1
131589,0
131590,0
131591,0
131592,0
131593,0
131594,0
131595,0
131596,0
131597,1
131598,0
131599,1
131600,0
131601,0
131602,0
131603,1
131604,1
131605,1
131606,0
131607,0
131608,1
131609,0
131610,1
131611,0
131612,1
131613,0
131614,0
131615,1
131616,0
131617,0
131618,0
131619,0
131620,0
131621,0
131622,0
131623,0
131624,1
131625,1
131626,1
131627,0
131628,0
131629,1
131630,0
131631,1
131632,1
131633,1
131634,1
131635,1
131636,1
131637,0
131638,1
131639,1
131640,0
131641,1
131642,0
131643,0
131644,0
131645,0
131646,0
131647,1
131648,0
131649,0
131650,0
131651,0
131652,0
131653,0
131654,1
131655,0
131656,0
131657,0
131658,0
131659,1
131660,0
131661,0
131662,0
131663,0
131664,0
131665,0
131666,0
131667,0
131668,0
131669,0
131670,0
131671,0
131672,0
131673,1
131674,1
131675,0
131676,1
131677,0
131678,1
131679,1
131680,1
131681,1
131682,0
131683,0
131684,0
131685,0
131686,1
131687,1
131688,1
131689,0
131690,0
131691,0
131692,0
131693,0
131694,0
131695,1
131696,0
131697,0
131698,0
131699,1
131700,0
131701,1
131702,0
131703,1
131704,0
131705,1
131706,0
131707,0
131708,0
131709,0
131710,0
131711,0
131712,1
131713,0
131714,1
131715,0
131716,0
131717,0
131718,1
131719,0
131720,1
131721,0
131722,0
131723,0
131724,1
131725,0
131726,0
131727,0
131728,1
131729,0
131730,0
131731,1
131732,0
131733,0
131734,0
131735,1
131736,0
131737,1
131738,1
131739,0
131740,0
131741,1
131742,1
131743,1
131744,0
131745,0
131746,1
131747,0
131748,1
131749,1
131750,0
131751,0
131752,1
131753,0
131754,0
131755,0
131756,1
131757,1
131758,0
131759,0
131760,1
131761,1
131762,0
131763,0
131764,1
131765,1
131766,1
131767,0
131768,0
131769,0
131770,1
131771,0
131772,0
131773,1
131774,0
131775,0
131776,0
131777,1
131778,0
131779,0
131780,0
131781,1
131782,1
131783,0
131784,0
131785,0
131786,0
131787,0
131788,1
131789,0
131790,1
131791,0
131792,1
131793,1
131794,0
131795,0
131796,0
131797,0
131798,0
131799,0
131800,0
131801,0
131802,1
131803,0
131804,1
131805,1
131806,0
131807,0
131808,0
131809,0
131810,0
131811,0
131812,1
131813,0
131814,1
131815,1
131816,0
131817,1
131818,0
131819,1
131820,0
131821,1
131822,1
131823,0
131824,1
131825,1
131826,1
131827,0
131828,1
131829,1
131830,0
131831,0
131832,0
131833,1
131834,0
131835,1
131836,0
131837,1
131838,1
131839,0
131840,1
131841,0
131842,1
131843,1
131844,0
131845,1
131846,0
131847,0
131848,0
131849,1
131850,1
131851,0
131852,0
131853,1
131854,1
131855,1
131856,0
131857,0
131858,1
131859,0
131860,0
131861,0
131862,1
131863,1
131864,1
131865,0
131866,0
131867,0
131868,0
131869,1
131870,0
131871,0
131872,1
131873,0
131874,0
131875,0
131876,0
131877,0
131878,0
131879,0
131880,0
131881,1
131882,1
131883,0
131884,0
131885,0
131886,0
131887,1
131888,0
131889,0
131890,0
131891,0
131892,0
131893,1
131894,0
131895,1
131896,1
131897,0
131898,0
131899,0
131900,0
131901,1
131902,0
131903,1
131904,0
131905,1
131906,1
131907,1
131908,0
131909,0
131910,1
131911,0
131912,1
131913,0
131914,1
131915,0
131916,0
131917,1
131918,0
131919,1
131920,1
131921,1
131922,0
131923,0
131924,0
131925,0
131926,0
131927,0
131928,0
131929,0
131930,1
131931,0
131932,1
131933,0
131934,1
131935,1
131936,0
131937,0
131938,1
131939,0
131940,0
131941,1
131942,0
131943,0
131944,0
131945,0
131946,1
131947,0
131948,1
131949,1
131950,0
131951,0
131952,0
131953,0
131954,0
131955,1
131956,0
131957,0
131958,0
131959,0
131960,1
131961,1
131962,1
131963,0
131964,0
131965,0
131966,0
131967,0
131968,0
131969,0
131970,0
131971,1
131972,1
131973,1
131974,1
131975,0
131976,1
131977,0
131978,0
131979,0
131980,0
131981,0
131982,0
131983,0
131984,0
131985,0
131986,0
131987,0
131988,0
131989,0
131990,0
131991,0
131992,0
131993,0
131994,0
131995,1
131996,0
131997,1
131998,0
131999,0
132000,1
132001,0
132002,0
132003,0
132004,0
132005,1
132006,1
132007,0
132008,0
132009,1
132010,0
132011,0
132012,1
132013,0
132014,0
132015,0
132016,0
132017,0
132018,0
132019,0
132020,1
132021,0
132022,0
132023,0
132024,0
132025,0
132026,0
132027,0
132028,0
132029,0
132030,0
132031,0
132032,1
132033,0
132034,0
132035,1
132036,0
132037,0
132038,0
132039,1
132040,1
132041,0
132042,0
132043,1
132044,1
132045,0
132046,0
132047,1
132048,1
132049,0
132050,0
132051,0
132052,0
132053,0
132054,1
132055,1
132056,0
132057,1
132058,0
132059,1
132060,0
132061,1
132062,0
132063,1
132064,1
132065,0
132066,0
132067,1
132068,0
132069,0
132070,0
132071,0
132072,0
132073,0
132074,1
132075,0
132076,1
132077,1
132078,0
132079,0
132080,1
132081,1
132082,0
132083,0
132084,1
132085,1
132086,1
132087,1
132088,0
132089,0
132090,1
132091,0
132092,0
132093,1
132094,0
132095,0
132096,1
132097,0
132098,0
132099,1
132100,0
132101,0
132102,0
132103,0
132104,0
132105,1
132106,1
132107,0
132108,1
132109,1
132110,1
132111,1
132112,0
132113,1
132114,0
132115,0
132116,0
132117,0
132118,1
132119,1
132120,0
132121,0
132122,0
132123,0
132124,0
132125,1
132126,0
132127,0
132128,0
132129,1
132130,1
132131,1
132132,1
132133,1
132134,0
132135,0
132136,1
132137,0
132138,0
132139,0
132140,0
132141,0
132142,1
132143,0
132144,0
132145,1
132146,0
132147,0
132148,0
132149,1
132150,0
132151,1
132152,0
132153,1
132154,1
132155,1
132156,0
132157,1
132158,1
132159,1
132160,0
132161,0
132162,0
132163,0
132164,1
132165,0
132166,0
132167,0
132168,1
132169,1
132170,0
132171,0
132172,0
132173,1
132174,0
132175,0
132176,0
132177,0
132178,1
132179,0
132180,0
132181,0
132182,0
132183,0
132184,1
132185,1
132186,0
132187,0
132188,0
132189,0
132190,1
132191,0
132192,0
132193,0
132194,0
132195,0
132196,1
132197,0
132198,1
132199,0
132200,0
132201,1
132202,1
132203,1
132204,0
132205,0
132206,0
132207,0
132208,1
132209,0
132210,0
132211,1
132212,0
132213,1
132214,0
132215,1
132216,0
132217,1
132218,1
132219,0
132220,0
132221,0
132222,0
132223,0
132224,0
132225,1
132226,1
132227,0
132228,0
132229,0
132230,0
132231,1
132232,0
132233,0
132234,1
132235,1
132236,0
132237,0
132238,0
132239,0
132240,0
132241,1
132242,0
132243,0
132244,0
132245,0
132246,1
132247,0
132248,1
132249,0
132250,0
132251,0
132252,0
132253,0
132254,0
132255,0
132256,0
132257,0
132258,0
132259,0
132260,0
132261,1
132262,1
132263,1
132264,1
132265,0
132266,0
132267,0
132268,0
132269,0
132270,1
132271,0
132272,1
132273,0
132274,1
132275,1
132276,1
132277,0
132278,1
132279,1
132280,1
132281,1
132282,1
132283,0
132284,0
132285,1
132286,0
132287,1
132288,1
132289,0
132290,0
132291,0
132292,0
132293,0
132294,0
132295,1
132296,0
132297,0
132298,1
132299,0
132300,0
132301,1
132302,0
132303,1
132304,0
132305,1
132306,0
132307,1
132308,1
132309,0
132310,0
132311,0
132312,1
132313,0
132314,0
132315,1
132316,0
132317,0
132318,0
132319,0
132320,1
132321,0
132322,0
132323,0
132324,0
132325,0
132326,1
132327,0
132328,1
132329,0
132330,0
132331,0
132332,0
132333,1
132334,0
132335,1
132336,0
132337,0
132338,0
132339,0
132340,0
132341,0
132342,0
132343,0
132344,1
132345,0
132346,0
132347,0
132348,0
132349,0
132350,0
132351,0
132352,0
132353,0
132354,0
132355,0
132356,1
132357,0
132358,1
132359,0
132360,1
132361,0
132362,0
132363,0
132364,0
132365,0
132366,1
132367,0
132368,0
132369,1
132370,0
132371,1
132372,1
132373,1
132374,1
132375,0
132376,0
132377,1
132378,0
132379,0
132380,0
132381,0
132382,0
132383,0
132384,0
132385,0
132386,0
132387,0
132388,1
132389,0
132390,1
132391,0
132392,0
132393,0
132394,0
132395,0
132396,0
132397,1
132398,0
132399,0
132400,0
132401,0
132402,0
132403,0
132404,0
132405,0
132406,0
132407,1
132408,0
132409,0
132410,0
132411,1
132412,1
132413,0
132414,0
132415,1
132416,1
132417,0
132418,0
132419,0
132420,1
132421,0
132422,0
132423,0
132424,1
132425,0
132426,1
132427,0
132428,0
132429,0
132430,0
132431,0
132432,0
132433,0
132434,0
132435,1
132436,1
132437,0
132438,1
132439,0
132440,0
132441,0
132442,1
132443,0
132444,1
132445,0
132446,1
132447,1
132448,0
132449,0
132450,0
132451,1
132452,0
132453,1
132454,1
132455,0
132456,0
132457,0
132458,1
132459,0
132460,0
132461,0
132462,1
132463,0
132464,0
132465,1
132466,0
132467,0
132468,0
132469,1
132470,0
132471,0
132472,0
132473,0
132474,0
132475,1
132476,0
132477,0
132478,0
132479,1
132480,0
132481,0
132482,0
132483,0
132484,0
132485,1
132486,1
132487,0
132488,1
132489,0
132490,0
132491,0
132492,1
132493,1
132494,0
132495,0
132496,1
132497,0
132498,1
132499,0
132500,0
132501,0
132502,1
132503,1
132504,1
132505,1
132506,0
132507,1
132508,0
132509,0
132510,1
132511,1
132512,1
132513,0
132514,1
132515,1
132516,1
132517,0
132518,1
132519,0
132520,0
132521,0
132522,0
132523,0
132524,0
132525,0
132526,1
132527,1
132528,0
132529,1
132530,1
132531,0
132532,0
132533,0
132534,0
132535,1
132536,1
132537,0
132538,1
132539,0
132540,0
132541,1
132542,0
132543,0
132544,0
132545,0
132546,1
132547,1
132548,1
132549,0
132550,1
132551,0
132552,0
132553,1
132554,0
132555,0
132556,0
132557,0
132558,0
132559,0
132560,0
132561,1
132562,0
132563,0
132564,1
132565,1
132566,1
132567,1
132568,0
132569,0
132570,0
132571,0
132572,0
132573,1
132574,1
132575,0
132576,1
132577,1
132578,0
132579,1
132580,0
132581,0
132582,1
132583,0
132584,0
132585,0
132586,0
132587,1
132588,0
132589,0
132590,1
132591,0
132592,1
132593,0
132594,0
132595,0
132596,0
132597,0
132598,0
132599,0
132600,0
132601,1
132602,0
132603,0
132604,0
132605,0
132606,0
132607,0
132608,1
132609,0
132610,0
132611,0
132612,1
132613,0
132614,1
132615,0
132616,0
132617,1
132618,0
132619,0
132620,1
132621,0
132622,0
132623,0
132624,0
132625,1
132626,1
132627,0
132628,1
132629,1
132630,1
132631,1
132632,0
132633,1
132634,1
132635,0
132636,1
132637,1
132638,1
132639,0
132640,1
132641,0
132642,0
132643,1
132644,1
132645,0
132646,0
132647,0
132648,0
132649,0
132650,1
132651,0
132652,0
132653,0
132654,0
132655,0
132656,0
132657,0
132658,1
132659,1
132660,0
132661,0
132662,0
132663,1
132664,0
132665,0
132666,0
132667,0
132668,0
132669,1
132670,1
132671,1
132672,0
132673,0
132674,0
132675,0
132676,0
132677,0
132678,0
132679,0
132680,0
132681,1
132682,0
132683,0
132684,1
132685,1
132686,0
132687,0
132688,0
132689,1
132690,0
132691,0
132692,0
132693,0
132694,0
132695,1
132696,0
132697,0
132698,1
132699,1
132700,0
132701,0
132702,1
132703,0
132704,0
132705,0
132706,1
132707,0
132708,0
132709,1
132710,0
132711,1
132712,1
132713,0
132714,0
132715,0
132716,0
132717,0
132718,1
132719,0
132720,0
132721,0
132722,0
132723,1
132724,0
132725,0
132726,0
132727,1
132728,0
132729,0
132730,1
132731,0
132732,0
132733,0
132734,1
132735,1
132736,1
132737,0
132738,0
132739,1
132740,0
132741,0
132742,0
132743,0
132744,1
132745,0
132746,1
132747,1
132748,1
132749,1
132750,0
132751,1
132752,1
132753,0
132754,0
132755,0
132756,0
132757,0
132758,1
132759,1
132760,1
132761,0
132762,0
132763,0
132764,1
132765,0
132766,1
132767,0
132768,1
132769,0
132770,0
132771,0
132772,0
132773,0
132774,0
132775,0
132776,0
132777,0
132778,1
132779,0
132780,0
132781,0
132782,0
132783,0
132784,0
132785,0
132786,0
132787,0
132788,1
132789,0
132790,1
132791,0
132792,1
132793,1
132794,0
132795,1
132796,0
132797,1
132798,0
132799,0
132800,1
132801,0
132802,0
132803,0
132804,1
132805,0
132806,0
132807,1
132808,1
132809,0
132810,0
132811,1
132812,0
132813,0
132814,1
132815,0
132816,0
132817,1
132818,0
132819,0
132820,0
132821,0
132822,0
132823,0
132824,0
132825,0
132826,1
132827,1
132828,1
132829,1
132830,0
132831,0
132832,0
132833,0
132834,1
132835,0
132836,1
132837,0
132838,0
132839,0
132840,1
132841,0
132842,0
132843,0
132844,0
132845,0
132846,0
132847,0
132848,0
132849,0
132850,1
132851,1
132852,1
132853,1
132854,0
132855,0
132856,0
132857,0
132858,0
132859,0
132860,0
132861,0
132862,0
132863,0
132864,0
132865,1
132866,0
132867,0
132868,0
132869,0
132870,1
132871,0
132872,1
132873,1
132874,1
132875,1
132876,1
132877,1
132878,0
132879,1
132880,0
132881,1
132882,1
132883,1
132884,0
132885,1
132886,1
132887,1
132888,1
132889,0
132890,1
132891,0
132892,0
132893,1
132894,0
132895,0
132896,0
132897,1
132898,0
132899,0
132900,0
132901,0
132902,0
132903,0
132904,1
132905,0
132906,1
132907,0
132908,1
132909,0
132910,0
132911,0
132912,1
132913,0
132914,0
132915,1
132916,1
132917,0
132918,0
132919,0
132920,0
132921,0
132922,0
132923,0
132924,0
132925,0
132926,0
132927,0
132928,0
132929,0
132930,0
132931,1
132932,0
132933,1
132934,0
132935,0
132936,0
132937,1
132938,0
132939,0
132940,1
132941,0
132942,1
132943,1
132944,0
132945,0
132946,1
132947,0
132948,0
132949,1
132950,0
132951,0
132952,0
132953,1
132954,0
132955,0
132956,0
132957,1
132958,1
132959,1
132960,0
132961,0
132962,1
132963,0
132964,0
132965,1
132966,0
132967,0
132968,1
132969,1
132970,0
132971,1
132972,1
132973,1
132974,0
132975,0
132976,1
132977,1
132978,0
132979,0
132980,0
132981,0
132982,1
132983,0
132984,0
132985,0
132986,0
132987,0
132988,0
132989,1
132990,1
132991,0
132992,0
132993,0
132994,0
132995,1
132996,1
132997,0
132998,1
132999,0
133000,0
133001,1
133002,0
133003,0
133004,1
133005,0
133006,0
133007,0
133008,0
133009,1
133010,0
133011,1
133012,0
133013,0
133014,1
133015,0
133016,0
133017,0
133018,0
133019,1
133020,0
133021,0
133022,0
133023,1
133024,0
133025,1
133026,0
133027,0
133028,0
133029,0
133030,0
133031,1
133032,0
133033,1
133034,0
133035,0
133036,0
133037,0
133038,1
133039,0
133040,1
133041,0
133042,1
133043,0
133044,0
133045,1
133046,0
133047,0
133048,1
133049,0
133050,0
133051,0
133052,1
133053,1
133054,1
133055,1
133056,1
133057,0
133058,0
133059,0
133060,0
133061,1
133062,0
133063,0
133064,0
133065,0
133066,0
133067,0
133068,0
133069,0
133070,0
133071,0
133072,0
133073,1
133074,0
133075,0
133076,1
133077,0
133078,1
133079,0
133080,0
133081,0
133082,0
133083,0
133084,0
133085,0
133086,0
133087,0
133088,0
133089,0
133090,0
133091,0
133092,0
133093,1
133094,0
133095,1
133096,1
133097,1
133098,0
133099,0
133100,0
133101,0
133102,0
133103,0
133104,0
133105,0
133106,0
133107,0
133108,0
133109,0
133110,1
133111,1
133112,1
133113,1
133114,0
133115,1
133116,0
133117,0
133118,0
133119,0
133120,0
133121,0
133122,0
133123,0
133124,0
133125,1
133126,0
133127,0
133128,0
133129,0
133130,1
133131,1
133132,0
133133,0
133134,0
133135,0
133136,0
133137,1
133138,0
133139,1
133140,1
133141,0
133142,1
133143,0
133144,0
133145,1
133146,0
133147,1
133148,0
133149,1
133150,0
133151,0
133152,0
133153,0
133154,0
133155,0
133156,0
133157,0
133158,1
133159,0
133160,0
133161,1
133162,0
133163,1
133164,0
133165,1
133166,0
133167,1
133168,0
133169,0
133170,0
133171,0
133172,0
133173,1
133174,0
133175,1
133176,0
133177,1
133178,0
133179,1
133180,0
133181,0
133182,0
133183,1
133184,0
133185,0
133186,0
133187,1
133188,0
133189,0
133190,0
133191,0
133192,1
133193,0
133194,0
133195,1
133196,0
133197,0
133198,1
133199,0
133200,1
133201,1
133202,0
133203,0
133204,0
133205,0
133206,0
133207,1
133208,1
133209,0
133210,0
133211,1
133212,1
133213,1
133214,0
133215,0
133216,0
133217,0
133218,0
133219,0
133220,1
133221,0
133222,0
133223,0
133224,0
133225,0
133226,1
133227,0
133228,1
133229,1
133230,0
133231,0
133232,0
133233,0
133234,0
133235,1
133236,0
133237,0
133238,0
133239,1
133240,0
133241,1
133242,1
133243,0
133244,0
133245,0
133246,1
133247,0
133248,1
133249,1
133250,0
133251,1
133252,1
133253,0
133254,0
133255,0
133256,0
133257,0
133258,0
133259,1
133260,0
133261,0
133262,0
133263,0
133264,1
133265,1
133266,0
133267,1
133268,0
133269,0
133270,1
133271,0
133272,1
133273,0
133274,0
133275,0
133276,0
133277,0
133278,0
133279,0
133280,0
133281,0
133282,1
133283,1
133284,0
133285,1
133286,0
133287,0
133288,0
133289,0
133290,0
133291,0
133292,0
133293,0
133294,0
133295,0
133296,0
133297,1
133298,1
133299,0
133300,1
133301,1
133302,0
133303,1
133304,1
133305,0
133306,0
133307,1
133308,0
133309,0
133310,1
133311,1
133312,0
133313,0
133314,0
133315,0
133316,1
133317,0
133318,1
133319,1
133320,1
133321,1
133322,1
133323,0
133324,1
133325,1
133326,0
133327,0
133328,0
133329,1
133330,0
133331,1
133332,0
133333,0
133334,0
133335,1
133336,0
133337,0
133338,0
133339,0
133340,0
133341,1
133342,0
133343,0
133344,1
133345,0
133346,0
133347,0
133348,1
133349,0
133350,0
133351,1
133352,0
133353,0
133354,1
133355,0
133356,0
133357,1
133358,0
133359,1
133360,0
133361,0
133362,1
133363,0
133364,1
133365,0
133366,1
133367,0
133368,1
133369,0
133370,0
133371,0
133372,1
133373,0
133374,0
133375,0
133376,0
133377,1
133378,0
133379,1
